2026-06-05  23:34:10,A3, Detected,4021,1500
2026-06-05  23:36:12,A1,Empty,992,1500
2026-06-05  23:36:12,A2,Empty,1223,1800
2026-06-05  23:36:12,A3, Detected,7713,1500
2026-06-05  23:36:14,A1,Empty,1329,1500
2026-06-05  23:36:14,A2,Empty,1583,1800
2026-06-05  23:36:14,A3, Detected,9478,1500
2026-06-05  23:36:29,A1, Detected,1511,1500
2026-06-05  23:36:29,A2,Empty,1632,1800
2026-06-05  23:36:29,A3, Detected,9635,1500
2026-06-05  23:37:44,A1, Detected,1622,1500
2026-06-05  23:37:44,A2,Empty,1671,1800
2026-06-05  23:37:44,A3, Detected,9519,1500
2026-06-05  23:37:46,A1,Empty,1395,1500
2026-06-05  23:37:46,A2,Empty,1687,1800
2026-06-05  23:37:46,A3, Detected,9339,1500
2026-06-05  23:37:48,A1, Detected,1605,1500
2026-06-05  23:37:48,A2,Empty,1502,1800
2026-06-05  23:37:48,A3, Detected,9524,1500
2026-06-05  23:37:50,A1, Detected,1627,1500
2026-06-05  23:37:50,A2,Empty,1743,1800
2026-06-05  23:37:50,A3, Detected,9414,1500
2026-06-05  23:37:52,A1, Detected,1503,1500
2026-06-05  23:37:52,A2,Empty,1667,1800
2026-06-05  23:37:52,A3, Detected,9683,1500
2026-06-05  23:37:54,A1,Empty,1333,1500
2026-06-05  23:37:54,A2,Empty,1561,1800
2026-06-05  23:37:54,A3, Detected,8795,1500
2026-06-05  23:37:56,A1,Empty,1329,1500
2026-06-05  23:37:56,A2,Empty,1735,1800
2026-06-05  23:37:56,A3, Detected,9351,1500
2026-06-05  23:37:58,A1,Empty,1442,1500
2026-06-05  23:37:58,A2,Empty,1738,1800
2026-06-05  23:37:58,A3, Detected,9764,1500
2026-06-05  23:38:00,A1,Empty,1484,1500
2026-06-05  23:38:00,A2,Empty,1140,1800
2026-06-05  23:38:00,A3, Detected,7575,1500
2026-06-05  23:38:02,A1,Empty,853,1500
2026-06-05  23:38:02,A2,Empty,1223,1800
2026-06-05  23:38:02,A3, Detected,4373,1500
2026-06-05  23:38:04,A1,Empty,1245,1500
2026-06-05  23:38:04,A2,Empty,1394,1800
2026-06-05  23:38:04,A3, Detected,9518,1500
2026-06-05  23:38:06,A1,Empty,1486,1500
2026-06-05  23:38:06,A2,Empty,1549,1800
2026-06-05  23:38:06,A3, Detected,7656,1500
2026-06-05  23:38:08,A1,Empty,1266,1500
2026-06-05  23:38:08,A2,Empty,1507,1800
2026-06-05  23:38:08,A3, Detected,7935,1500
2026-06-05  23:38:10,A1,Empty,1106,1500
2026-06-05  23:38:10,A2,Empty,1181,1800
2026-06-05  23:38:10,A3, Detected,7518,1500
2026-06-05  23:38:12,A1,Empty,1115,1500
2026-06-05  23:38:12,A2,Empty,1187,1800
2026-06-05  23:38:12,A3, Detected,8540,1500
2026-06-05  23:38:14,A1,Empty,1117,1500
2026-06-05  23:38:14,A2,Empty,1336,1800
2026-06-05  23:38:14,A3, Detected,7201,1500
2026-06-05  23:38:16,A1,Empty,1114,1500
2026-06-05  23:38:16,A2,Empty,1426,1800
2026-06-05  23:38:16,A3, Detected,8560,1500
2026-06-05  23:38:18,A1,Empty,1113,1500
2026-06-05  23:38:18,A2,Empty,1348,1800
2026-06-05  23:38:18,A3, Detected,8455,1500
2026-06-05  23:38:20,A1,Empty,1120,1500
2026-06-05  23:38:20,A2,Empty,1417,1800
2026-06-05  23:38:20,A3, Detected,8376,1500
2026-06-05  23:38:22,A1,Empty,1114,1500
2026-06-05  23:38:22,A2,Empty,1349,1800
2026-06-05  23:38:22,A3, Detected,8272,1500
2026-06-05  23:38:24,A1,Empty,1113,1500
2026-06-05  23:38:24,A2,Empty,1344,1800
2026-06-05  23:38:24,A3, Detected,8386,1500
2026-06-05  23:38:26,A1,Empty,1114,1500
2026-06-05  23:38:26,A2,Empty,1342,1800
2026-06-05  23:38:26,A3, Detected,8424,1500
2026-06-05  23:38:28,A1,Empty,1113,1500
2026-06-05  23:38:28,A2,Empty,1321,1800
2026-06-05  23:38:28,A3, Detected,8408,1500
2026-06-05  23:38:30,A1,Empty,1116,1500
2026-06-05  23:38:30,A2,Empty,1340,1800
2026-06-05  23:38:30,A3, Detected,8324,1500
2026-06-05  23:38:32,A1,Empty,1112,1500
2026-06-05  23:38:32,A2,Empty,1272,1800
2026-06-05  23:38:32,A3, Detected,8435,1500
2026-06-05  23:38:34,A1,Empty,1114,1500
2026-06-05  23:38:34,A2,Empty,1421,1800
2026-06-05  23:38:34,A3, Detected,8526,1500
2026-06-05  23:38:36,A1,Empty,1114,1500
2026-06-05  23:38:36,A2,Empty,1340,1800
2026-06-05  23:38:36,A3, Detected,8611,1500
2026-06-05  23:38:38,A1,Empty,1114,1500
2026-06-05  23:38:38,A2,Empty,1422,1800
2026-06-05  23:38:38,A3, Detected,8525,1500
2026-06-05  23:38:40,A1,Empty,1112,1500
2026-06-05  23:38:40,A2,Empty,1426,1800
2026-06-05  23:38:40,A3, Detected,8094,1500
2026-06-05  23:38:42,A1,Empty,1113,1500
2026-06-05  23:38:42,A2,Empty,1269,1800
2026-06-05  23:38:42,A3, Detected,8521,1500
2026-06-05  23:38:44,A1,Empty,1112,1500
2026-06-05  23:38:44,A2,Empty,1267,1800
2026-06-05  23:38:44,A3, Detected,8321,1500
2026-06-05  23:38:46,A1,Empty,1115,1500
2026-06-05  23:38:46,A2,Empty,1339,1800
2026-06-05  23:38:46,A3, Detected,8293,1500
2026-06-05  23:38:48,A1,Empty,1115,1500
2026-06-05  23:38:48,A2,Empty,1341,1800
2026-06-05  23:38:48,A3, Detected,8386,1500
2026-06-05  23:38:50,A1,Empty,1114,1500
2026-06-05  23:38:50,A2,Empty,1425,1800
2026-06-05  23:38:50,A3, Detected,8478,1500
2026-06-05  23:38:58,A1,Empty,1112,1500
2026-06-05  23:38:58,A2,Empty,1422,1800
2026-06-05  23:38:58,A3, Detected,8127,1500
2026-06-05  23:39:00,A1,Empty,1119,1500
2026-06-05  23:39:00,A2,Empty,1347,1800
2026-06-05  23:39:00,A3, Detected,7962,1500
2026-06-05  23:39:02,A1,Empty,1115,1500
2026-06-05  23:39:02,A2,Empty,1348,1800
2026-06-05  23:39:02,A3, Detected,8490,1500
2026-06-05  23:39:04,A1,Empty,1113,1500
2026-06-05  23:39:04,A2,Empty,1346,1800
2026-06-05  23:39:04,A3, Detected,8378,1500
2026-06-05  23:39:06,A1,Empty,1118,1500
2026-06-05  23:39:06,A2,Empty,1426,1800
2026-06-05  23:39:06,A3, Detected,8301,1500
2026-06-05  23:39:08,A1,Empty,1114,1500
2026-06-05  23:39:08,A2,Empty,1341,1800
2026-06-05  23:39:08,A3, Detected,8196,1500
2026-06-05  23:39:10,A1,Empty,1112,1500
2026-06-05  23:39:10,A2,Empty,1434,1800
2026-06-05  23:39:10,A3, Detected,8322,1500
2026-06-05  23:39:12,A1,Empty,1114,1500
2026-06-05  23:39:12,A2,Empty,1426,1800
2026-06-05  23:39:12,A3, Detected,8076,1500
2026-06-05  23:39:14,A1,Empty,1117,1500
2026-06-05  23:39:14,A2,Empty,1345,1800
2026-06-05  23:39:14,A3, Detected,8280,1500
2026-06-05  23:39:16,A1,Empty,1113,1500
2026-06-05  23:39:16,A2,Empty,1344,1800
2026-06-05  23:39:16,A3, Detected,8471,1500
2026-06-05  23:39:18,A1,Empty,1113,1500
2026-06-05  23:39:18,A2,Empty,1437,1800
2026-06-05  23:39:18,A3, Detected,7980,1500
2026-06-05  23:39:20,A1,Empty,1114,1500
2026-06-05  23:39:20,A2,Empty,1350,1800
2026-06-05  23:39:20,A3, Detected,8511,1500
2026-06-05  23:39:22,A1,Empty,1115,1500
2026-06-05  23:39:22,A2,Empty,1404,1800
2026-06-05  23:39:22,A3, Detected,8526,1500
2026-06-05  23:39:24,A1,Empty,1113,1500
2026-06-05  23:39:24,A2,Empty,1397,1800
2026-06-05  23:39:24,A3, Detected,7807,1500
2026-06-05  23:39:26,A1,Empty,1118,1500
2026-06-05  23:39:26,A2,Empty,1387,1800
2026-06-05  23:39:26,A3, Detected,8437,1500
2026-06-05  23:39:28,A1,Empty,1116,1500
2026-06-05  23:39:28,A2,Empty,1395,1800
2026-06-05  23:39:28,A3, Detected,8136,1500
2026-06-05  23:39:30,A1,Empty,1119,1500
2026-06-05  23:39:30,A2,Empty,1308,1800
2026-06-05  23:39:30,A3, Detected,8281,1500
2026-06-05  23:39:32,A1,Empty,1113,1500
2026-06-05  23:39:32,A2,Empty,1409,1800
2026-06-05  23:39:32,A3, Detected,7899,1500
2026-06-05  23:39:34,A1,Empty,1113,1500
2026-06-05  23:39:34,A2,Empty,1401,1800
2026-06-05  23:39:34,A3, Detected,8084,1500
2026-06-05  23:39:36,A1,Empty,1116,1500
2026-06-05  23:39:36,A2,Empty,1340,1800
2026-06-05  23:39:36,A3, Detected,7861,1500
2026-06-05  23:39:38,A1,Empty,1117,1500
2026-06-05  23:39:38,A2,Empty,1350,1800
2026-06-05  23:39:38,A3, Detected,7975,1500
2026-06-05  23:39:40,A1,Empty,1113,1500
2026-06-05  23:39:40,A2,Empty,1337,1800
2026-06-05  23:39:40,A3, Detected,8008,1500
2026-06-05  23:39:42,A1,Empty,1113,1500
2026-06-05  23:39:42,A2,Empty,1347,1800
2026-06-05  23:39:42,A3, Detected,7878,1500
2026-06-05  23:39:44,A1,Empty,1112,1500
2026-06-05  23:39:44,A2,Empty,1392,1800
2026-06-05  23:39:44,A3, Detected,7761,1500
2026-06-05  23:39:46,A1,Empty,1113,1500
2026-06-05  23:39:46,A2,Empty,1309,1800
2026-06-05  23:39:46,A3, Detected,8264,1500
2026-06-05  23:39:48,A1,Empty,1113,1500
2026-06-05  23:39:48,A2,Empty,1339,1800
2026-06-05  23:39:48,A3, Detected,8259,1500
2026-06-05  23:39:50,A1,Empty,1113,1500
2026-06-05  23:39:50,A2,Empty,1331,1800
2026-06-05  23:39:50,A3, Detected,8134,1500
2026-06-05  23:39:52,A1,Empty,1117,1500
2026-06-05  23:39:52,A2,Empty,1377,1800
2026-06-05  23:39:52,A3, Detected,7877,1500
2026-06-05  23:39:54,A1,Empty,1112,1500
2026-06-05  23:39:54,A2,Empty,1396,1800
2026-06-05  23:39:54,A3, Detected,8257,1500
2026-06-05  23:39:56,A1,Empty,1119,1500
2026-06-05  23:39:56,A2,Empty,1346,1800
2026-06-05  23:39:56,A3, Detected,7911,1500
2026-06-05  23:39:58,A1,Empty,1118,1500
2026-06-05  23:39:58,A2,Empty,1338,1800
2026-06-05  23:39:58,A3, Detected,7978,1500
2026-06-05  23:40:00,A1,Empty,1112,1500
2026-06-05  23:40:00,A2,Empty,1421,1800
2026-06-05  23:40:00,A3, Detected,8251,1500
2026-06-05  23:40:02,A1,Empty,1113,1500
2026-06-05  23:40:02,A2,Empty,1462,1800
2026-06-05  23:40:02,A3, Detected,7649,1500
2026-06-05  23:40:04,A1,Empty,1119,1500
2026-06-05  23:40:04,A2, Detected,2441,1800
2026-06-05  23:40:04,A3, Detected,7690,1500
2026-06-05  23:40:06,A1,Empty,1112,1500
2026-06-05  23:40:06,A2, Detected,2457,1800
2026-06-05  23:40:06,A3, Detected,7885,1500
2026-06-05  23:40:08,A1,Empty,1119,1500
2026-06-05  23:40:08,A2,Empty,1505,1800
2026-06-05  23:40:08,A3, Detected,8187,1500
2026-06-05  23:40:10,A1,Empty,1120,1500
2026-06-05  23:40:10,A2,Empty,1437,1800
2026-06-05  23:40:10,A3, Detected,8228,1500
2026-06-05  23:40:12,A1, Detected,2408,1500
2026-06-05  23:40:12,A2,Empty,1191,1800
2026-06-05  23:40:12,A3, Detected,7404,1500
2026-06-05  23:40:14,A1, Detected,2192,1500
2026-06-05  23:40:14,A2,Empty,1458,1800
2026-06-05  23:40:14,A3, Detected,8063,1500
2026-06-05  23:40:16,A1, Detected,2343,1500
2026-06-05  23:40:16,A2,Empty,1169,1800
2026-06-05  23:40:16,A3, Detected,7976,1500
2026-06-05  23:40:18,A1,Empty,1112,1500
2026-06-05  23:40:18,A2,Empty,1307,1800
2026-06-05  23:40:18,A3, Detected,7987,1500
2026-06-05  23:40:20,A1,Empty,1117,1500
2026-06-05  23:40:20,A2,Empty,1305,1800
2026-06-05  23:40:20,A3, Detected,8685,1500
2026-06-05  23:40:22,A1,Empty,1115,1500
2026-06-05  23:40:22,A2,Empty,1219,1800
2026-06-05  23:40:22,A3, Detected,8163,1500
2026-06-05  23:40:24,A1,Empty,1113,1500
2026-06-05  23:40:24,A2,Empty,1213,1800
2026-06-05  23:40:24,A3, Detected,8046,1500
2026-06-05  23:40:26,A1,Empty,1119,1500
2026-06-05  23:40:26,A2,Empty,1300,1800
2026-06-05  23:40:26,A3, Detected,7959,1500
2026-06-05  23:40:28,A1,Empty,1114,1500
2026-06-05  23:40:28,A2,Empty,1218,1800
2026-06-05  23:40:28,A3, Detected,8238,1500
2026-06-05  23:40:30,A1,Empty,1113,1500
2026-06-05  23:40:30,A2,Empty,1216,1800
2026-06-05  23:40:30,A3, Detected,8566,1500
2026-06-05  23:40:32,A1,Empty,1112,1500
2026-06-05  23:40:32,A2,Empty,1212,1800
2026-06-05  23:40:32,A3, Detected,8800,1500
2026-06-05  23:40:34,A1,Empty,1113,1500
2026-06-05  23:40:34,A2,Empty,1220,1800
2026-06-05  23:40:34,A3, Detected,8514,1500
2026-06-05  23:40:36,A1,Empty,1113,1500
2026-06-05  23:40:36,A2,Empty,1215,1800
2026-06-05  23:40:36,A3, Detected,8580,1500
2026-06-06  01:27:01,A1,Empty,1113,1500
2026-06-06  01:27:01,A2,Empty,1232,1800
2026-06-06  01:27:01,A3, Detected,8657,1500
2026-06-06  01:27:03,A1,Empty,1113,1500
2026-06-06  01:27:03,A2,Empty,1242,1800
2026-06-06  01:27:03,A3, Detected,8616,1500
2026-06-06  01:27:05,A1,Empty,1112,1500
2026-06-06  01:27:05,A2,Empty,1239,1800
2026-06-06  01:27:05,A3, Detected,8383,1500
2026-06-06  01:27:07,A1,Empty,1114,1500
2026-06-06  01:27:07,A2,Empty,1305,1800
2026-06-06  01:27:07,A3, Detected,8584,1500
2026-06-06  01:27:09,A1,Empty,1113,1500
2026-06-06  01:27:09,A2,Empty,1309,1800
2026-06-06  01:27:09,A3, Detected,8293,1500
2026-06-06  01:27:11,A1,Empty,1120,1500
2026-06-06  01:27:11,A2,Empty,1234,1800
2026-06-06  01:27:11,A3, Detected,8567,1500
2026-06-06  01:27:13,A1,Empty,1113,1500
2026-06-06  01:27:13,A2,Empty,1235,1800
2026-06-06  01:27:13,A3, Detected,7849,1500
2026-06-06  01:27:15,A1,Empty,1113,1500
2026-06-06  01:27:15,A2,Empty,1232,1800
2026-06-06  01:27:15,A3, Detected,8661,1500
2026-06-06  01:27:17,A1,Empty,1113,1500
2026-06-06  01:27:17,A2,Empty,1239,1800
2026-06-06  01:27:17,A3, Detected,8439,1500
2026-06-06  01:27:19,A1,Empty,1113,1500
2026-06-06  01:27:19,A2,Empty,1250,1800
2026-06-06  01:27:19,A3, Detected,8642,1500
2026-06-06  01:27:21,A1,Empty,1113,1500
2026-06-06  01:27:21,A2,Empty,1308,1800
2026-06-06  01:27:21,A3, Detected,8333,1500
2026-06-06  01:27:23,A1,Empty,1113,1500
2026-06-06  01:27:23,A2,Empty,1455,1800
2026-06-06  01:27:23,A3, Detected,7607,1500
2026-06-06  01:27:25,A1,Empty,1114,1500
2026-06-06  01:27:25,A2, Detected,2356,1800
2026-06-06  01:27:25,A3, Detected,7921,1500
2026-06-06  01:27:27,A1,Empty,1113,1500
2026-06-06  01:27:27,A2, Detected,2546,1800
2026-06-06  01:27:27,A3, Detected,8619,1500
2026-06-06  01:27:29,A1,Empty,1113,1500
2026-06-06  01:27:29,A2, Detected,2362,1800
2026-06-06  01:27:29,A3, Detected,8605,1500
2026-06-06  01:27:31,A1,Empty,1114,1500
2026-06-06  01:27:31,A2, Detected,2422,1800
2026-06-06  01:27:31,A3, Detected,7982,1500
2026-06-06  01:27:33,A1,Empty,1114,1500
2026-06-06  01:27:33,A2,Empty,1738,1800
2026-06-06  01:27:33,A3, Detected,8344,1500
2026-06-06  01:27:35,A1,Empty,1120,1500
2026-06-06  01:27:35,A2,Empty,1354,1800
2026-06-06  01:27:35,A3, Detected,8011,1500
2026-06-06  01:27:37,A1, Detected,2389,1500
2026-06-06  01:27:37,A2,Empty,1233,1800
2026-06-06  01:27:37,A3, Detected,8537,1500
2026-06-06  01:27:39,A1, Detected,2319,1500
2026-06-06  01:27:39,A2,Empty,1221,1800
2026-06-06  01:27:39,A3, Detected,8847,1500
2026-06-06  01:27:41,A1, Detected,2304,1500
2026-06-06  01:27:41,A2,Empty,1224,1800
2026-06-06  01:27:41,A3, Detected,8820,1500
2026-06-06  01:31:03,A1, Detected,2377,1500
2026-06-06  01:31:03,A2,Empty,1223,1800
2026-06-06  01:31:03,A3, Detected,8900,1500
2026-06-06  01:31:05,A1, Detected,2321,1500
2026-06-06  01:31:05,A2,Empty,1278,1800
2026-06-06  01:31:05,A3, Detected,8702,1500
2026-06-06  01:31:07,A1, Detected,2339,1500
2026-06-06  01:31:07,A2,Empty,1221,1800
2026-06-06  01:31:07,A3, Detected,8537,1500
2026-06-06  01:31:09,A1, Detected,2369,1500
2026-06-06  01:31:09,A2,Empty,1222,1800
2026-06-06  01:31:09,A3, Detected,8758,1500
2026-06-06  01:31:11,A1, Detected,2397,1500
2026-06-06  01:31:11,A2,Empty,1213,1800
2026-06-06  01:31:11,A3, Detected,8794,1500
2026-06-06  01:31:13,A1, Detected,2410,1500
2026-06-06  01:31:13,A2,Empty,1247,1800
2026-06-06  01:31:13,A3, Detected,8654,1500
2026-06-06  01:31:15,A1, Detected,2208,1500
2026-06-06  01:31:15,A2,Empty,1219,1800
2026-06-06  01:31:15,A3, Detected,8588,1500
2026-06-06  01:31:17,A1, Detected,2113,1500
2026-06-06  01:31:17,A2,Empty,1223,1800
2026-06-06  01:31:17,A3, Detected,8854,1500
2026-06-06  01:31:19,A1, Detected,2163,1500
2026-06-06  01:31:19,A2,Empty,1295,1800
2026-06-06  01:31:19,A3, Detected,8734,1500
2026-06-06  01:31:21,A1, Detected,2242,1500
2026-06-06  01:31:21,A2,Empty,1272,1800
2026-06-06  01:31:21,A3, Detected,8898,1500
2026-06-06  01:31:23,A1, Detected,2357,1500
2026-06-06  01:31:23,A2,Empty,1215,1800
2026-06-06  01:31:23,A3, Detected,8847,1500
2026-06-06  01:31:25,A1, Detected,2327,1500
2026-06-06  01:31:25,A2,Empty,1223,1800
2026-06-06  01:31:25,A3, Detected,8715,1500
2026-06-06  01:31:27,A1, Detected,2344,1500
2026-06-06  01:31:27,A2,Empty,1220,1800
2026-06-06  01:31:27,A3, Detected,8818,1500
2026-06-06  01:31:29,A1, Detected,2353,1500
2026-06-06  01:31:29,A2,Empty,1274,1800
2026-06-06  01:31:29,A3, Detected,8745,1500
2026-06-06  01:31:31,A1, Detected,2444,1500
2026-06-06  01:31:31,A2,Empty,1223,1800
2026-06-06  01:31:31,A3, Detected,8734,1500
2026-06-06  01:31:33,A1, Detected,2345,1500
2026-06-06  01:31:33,A2,Empty,1221,1800
2026-06-06  01:31:33,A3, Detected,8927,1500
2026-06-06  01:31:35,A1, Detected,2301,1500
2026-06-06  01:31:35,A2,Empty,1156,1800
2026-06-06  01:31:35,A3, Detected,8897,1500
2026-06-06  01:31:37,A1, Detected,2156,1500
2026-06-06  01:31:37,A2,Empty,1216,1800
2026-06-06  01:31:37,A3, Detected,8643,1500
2026-06-06  01:31:39,A1, Detected,2390,1500
2026-06-06  01:31:39,A2,Empty,1216,1800
2026-06-06  01:31:39,A3, Detected,8772,1500
2026-06-06  01:31:41,A1, Detected,2373,1500
2026-06-06  01:31:41,A2,Empty,1218,1800
2026-06-06  01:31:41,A3, Detected,8875,1500
2026-06-06  01:31:43,A1, Detected,2162,1500
2026-06-06  01:31:43,A2,Empty,1212,1800
2026-06-06  01:31:43,A3, Detected,8861,1500
2026-06-06  01:31:45,A1, Detected,2388,1500
2026-06-06  01:31:45,A2,Empty,1222,1800
2026-06-06  01:31:45,A3, Detected,8576,1500
2026-06-06  01:31:47,A1, Detected,2324,1500
2026-06-06  01:31:47,A2,Empty,1219,1800
2026-06-06  01:31:47,A3, Detected,8710,1500
2026-06-06  01:31:49,A1, Detected,2246,1500
2026-06-06  01:31:49,A2,Empty,1214,1800
2026-06-06  01:31:49,A3, Detected,8655,1500
2026-06-06  01:31:51,A1, Detected,2161,1500
2026-06-06  01:31:51,A2,Empty,1213,1800
2026-06-06  01:31:51,A3, Detected,8839,1500
2026-06-06  01:31:53,A1, Detected,2101,1500
2026-06-06  01:31:53,A2,Empty,1215,1800
2026-06-06  01:31:53,A3, Detected,8527,1500
2026-06-06  01:31:55,A1, Detected,2333,1500
2026-06-06  01:31:55,A2,Empty,1214,1800
2026-06-06  01:31:55,A3, Detected,8731,1500
2026-06-06  01:31:57,A1, Detected,2217,1500
2026-06-06  01:31:57,A2,Empty,1208,1800
2026-06-06  01:31:57,A3, Detected,8745,1500
2026-06-06  01:31:59,A1, Detected,2471,1500
2026-06-06  01:31:59,A2,Empty,1215,1800
2026-06-06  01:31:59,A3, Detected,8750,1500
2026-06-06  01:32:01,A1, Detected,2191,1500
2026-06-06  01:32:01,A2,Empty,1207,1800
2026-06-06  01:32:01,A3, Detected,8784,1500
2026-06-06  01:32:03,A1, Detected,2291,1500
2026-06-06  01:32:03,A2,Empty,1211,1800
2026-06-06  01:32:03,A3, Detected,8818,1500
2026-06-06  01:32:05,A1, Detected,2507,1500
2026-06-06  01:32:05,A2,Empty,1205,1800
2026-06-06  01:32:05,A3, Detected,8834,1500
2026-06-06  01:32:07,A1, Detected,2486,1500
2026-06-06  01:32:07,A2,Empty,1205,1800
2026-06-06  01:32:07,A3, Detected,8859,1500
2026-06-06  01:32:09,A1, Detected,2375,1500
2026-06-06  01:32:09,A2,Empty,1208,1800
2026-06-06  01:32:09,A3, Detected,8859,1500
2026-06-06  01:32:11,A1, Detected,2349,1500
2026-06-06  01:32:11,A2,Empty,1206,1800
2026-06-06  01:32:11,A3, Detected,8795,1500
2026-06-06  01:32:13,A1, Detected,2265,1500
2026-06-06  01:32:13,A2,Empty,1215,1800
2026-06-06  01:32:13,A3, Detected,8885,1500
2026-06-06  01:32:15,A1, Detected,2272,1500
2026-06-06  01:32:15,A2,Empty,1341,1800
2026-06-06  01:32:15,A3, Detected,8347,1500
2026-06-06  01:32:17,A1, Detected,1958,1500
2026-06-06  01:32:17,A2, Detected,2627,1800
2026-06-06  01:32:17,A3, Detected,8515,1500
2026-06-06  01:32:19,A1, Detected,2099,1500
