2026-06-06  22:34:14,A1, Detected,Empty,1184,1500,STATUS CHANGED
2026-06-06  22:34:14,A2, Detected,Empty,1761,1800,STATUS CHANGED
2026-06-06  22:34:14,A1,Empty, Detected,1763,1500,STATUS CHANGED
2026-06-06  22:34:14,A1, Detected,Empty,1366,1500,STATUS CHANGED
2026-06-06  22:34:14,A1,Empty, Detected,1554,1500,STATUS CHANGED
2026-06-06  22:34:14,A1, Detected,Empty,1304,1500,STATUS CHANGED
2026-06-06  22:34:15,A1,Empty, Detected,1811,1500,STATUS CHANGED
2026-06-06  22:34:15,A1, Detected,Empty,1300,1500,STATUS CHANGED
2026-06-06  22:34:15,A1,Empty, Detected,1738,1500,STATUS CHANGED
2026-06-06  22:34:15,A1, Detected,Empty,1146,1500,STATUS CHANGED
2026-06-06  22:34:15,A1,Empty, Detected,1669,1500,STATUS CHANGED
2026-06-06  22:34:15,A1, Detected,Empty,1474,1500,STATUS CHANGED
2026-06-06  22:34:15,A1,Empty, Detected,1503,1500,STATUS CHANGED
2026-06-06  22:34:15,A2,Empty, Detected,1902,1800,STATUS CHANGED
2026-06-06  22:34:15,A1, Detected,Empty,1499,1500,STATUS CHANGED
2026-06-06  22:34:15,A2, Detected,Empty,1562,1800,STATUS CHANGED
2026-06-06  22:34:16,A1,Empty, Detected,1610,1500,STATUS CHANGED
2026-06-06  22:34:16,A1, Detected,Empty,1386,1500,STATUS CHANGED
2026-06-06  22:34:16,A1,Empty, Detected,1544,1500,STATUS CHANGED
2026-06-06  22:34:16,A1, Detected,Empty,1339,1500,STATUS CHANGED
2026-06-06  22:34:16,A1,Empty, Detected,1684,1500,STATUS CHANGED
2026-06-06  22:34:16,A1, Detected,Empty,1142,1500,STATUS CHANGED
2026-06-06  22:34:16,A1,Empty, Detected,1694,1500,STATUS CHANGED
2026-06-06  22:34:16,A1, Detected,Empty,1390,1500,STATUS CHANGED
2026-06-06  22:34:17,A1,Empty, Detected,1785,1500,STATUS CHANGED
2026-06-06  22:34:17,A1, Detected,Empty,1295,1500,STATUS CHANGED
2026-06-06  22:34:17,A1,Empty, Detected,1771,1500,STATUS CHANGED
2026-06-06  22:34:17,A1, Detected,Empty,907,1500,STATUS CHANGED
2026-06-06  22:34:17,A2,Empty, Detected,1874,1800,STATUS CHANGED
2026-06-06  22:34:17,A1,Empty, Detected,2005,1500,STATUS CHANGED
2026-06-06  22:34:18,A1, Detected,Empty,1256,1500,STATUS CHANGED
2026-06-06  22:34:18,A2, Detected,Empty,1784,1800,STATUS CHANGED
2026-06-06  22:34:18,A1,Empty, Detected,1867,1500,STATUS CHANGED
2026-06-06  22:34:18,A1, Detected,Empty,1440,1500,STATUS CHANGED
2026-06-06  22:34:18,A1,Empty, Detected,1690,1500,STATUS CHANGED
2026-06-06  22:34:19,A1, Detected,Empty,1452,1500,STATUS CHANGED
2026-06-06  22:34:19,A1,Empty, Detected,1598,1500,STATUS CHANGED
2026-06-06  22:34:19,A1, Detected,Empty,1434,1500,STATUS CHANGED
2026-06-06  22:34:19,A1,Empty, Detected,1511,1500,STATUS CHANGED
2026-06-06  22:34:19,A1, Detected,Empty,1483,1500,STATUS CHANGED
2026-06-06  22:34:19,A2,Empty, Detected,1833,1800,STATUS CHANGED
2026-06-06  22:34:19,A2, Detected,Empty,1684,1800,STATUS CHANGED
2026-06-06  22:34:19,A2,Empty, Detected,1836,1800,STATUS CHANGED
2026-06-06  22:34:19,A2, Detected,Empty,1695,1800,STATUS CHANGED
2026-06-06  22:34:20,A1,Empty, Detected,1517,1500,STATUS CHANGED
2026-06-06  22:34:20,A2,Empty, Detected,1803,1800,STATUS CHANGED
2026-06-06  22:34:20,A2, Detected,Empty,1671,1800,STATUS CHANGED
2026-06-06  22:34:20,A1, Detected,Empty,1464,1500,STATUS CHANGED
2026-06-06  22:34:20,A1,Empty, Detected,1729,1500,STATUS CHANGED
2026-06-06  22:34:20,A1, Detected,Empty,1383,1500,STATUS CHANGED
2026-06-06  22:34:20,A1,Empty, Detected,1692,1500,STATUS CHANGED
2026-06-06  22:34:21,A2,Empty, Detected,1803,1800,STATUS CHANGED
2026-06-06  22:34:21,A2, Detected,Empty,1582,1800,STATUS CHANGED
2026-06-06  22:34:21,A2,Empty, Detected,1826,1800,STATUS CHANGED
2026-06-06  22:34:21,A2, Detected,Empty,1496,1800,STATUS CHANGED
2026-06-06  22:34:21,A2,Empty, Detected,1832,1800,STATUS CHANGED
2026-06-06  22:34:21,A2, Detected,Empty,1752,1800,STATUS CHANGED
2026-06-06  22:34:22,A1, Detected,Empty,1475,1500,STATUS CHANGED
2026-06-06  22:34:22,A1,Empty, Detected,1831,1500,STATUS CHANGED
2026-06-06  22:34:22,A2,Empty, Detected,1871,1800,STATUS CHANGED
2026-06-06  22:34:22,A2, Detected,Empty,1587,1800,STATUS CHANGED
2026-06-06  22:34:22,A2,Empty, Detected,1857,1800,STATUS CHANGED
2026-06-06  22:34:22,A2, Detected,Empty,1796,1800,STATUS CHANGED
2026-06-06  22:34:22,A1, Detected,Empty,1377,1500,STATUS CHANGED
2026-06-06  22:34:22,A2,Empty, Detected,1823,1800,STATUS CHANGED
2026-06-06  22:34:22,A2, Detected,Empty,1676,1800,STATUS CHANGED
2026-06-06  22:34:22,A1,Empty, Detected,1776,1500,STATUS CHANGED
2026-06-06  22:34:22,A2,Empty, Detected,2006,1800,STATUS CHANGED
2026-06-06  22:34:22,A2, Detected,Empty,1791,1800,STATUS CHANGED
2026-06-06  22:34:23,A2,Empty, Detected,1809,1800,STATUS CHANGED
2026-06-06  22:34:23,A2, Detected,Empty,1788,1800,STATUS CHANGED
2026-06-06  22:34:23,A2,Empty, Detected,1888,1800,STATUS CHANGED
2026-06-06  22:34:23,A2, Detected,Empty,1680,1800,STATUS CHANGED
2026-06-06  22:34:23,A2,Empty, Detected,1893,1800,STATUS CHANGED
2026-06-06  22:34:23,A2, Detected,Empty,1771,1800,STATUS CHANGED
2026-06-06  22:34:23,A2,Empty, Detected,1869,1800,STATUS CHANGED
2026-06-06  22:34:24,A2, Detected,Empty,1621,1800,STATUS CHANGED
2026-06-06  22:34:26,A1, Detected,Empty,1460,1500,STATUS CHANGED
2026-06-06  22:34:26,A1,Empty, Detected,1757,1500,STATUS CHANGED
2026-06-06  22:34:26,A2,Empty, Detected,1828,1800,STATUS CHANGED
2026-06-06  22:34:26,A2, Detected,Empty,1780,1800,STATUS CHANGED
2026-06-06  22:34:26,A2,Empty, Detected,1828,1800,STATUS CHANGED
2026-06-06  22:34:26,A2, Detected,Empty,1666,1800,STATUS CHANGED
2026-06-06  22:34:26,A2,Empty, Detected,1848,1800,STATUS CHANGED
2026-06-06  22:34:26,A2, Detected,Empty,1652,1800,STATUS CHANGED
2026-06-06  22:34:27,A2,Empty, Detected,1817,1800,STATUS CHANGED
2026-06-06  22:34:27,A2, Detected,Empty,1764,1800,STATUS CHANGED
2026-06-06  22:34:27,A2,Empty, Detected,1909,1800,STATUS CHANGED
2026-06-06  22:34:27,A2, Detected,Empty,1598,1800,STATUS CHANGED
2026-06-06  22:34:27,A2,Empty, Detected,1875,1800,STATUS CHANGED
2026-06-06  22:34:27,A2, Detected,Empty,1755,1800,STATUS CHANGED
2026-06-06  22:34:28,A2,Empty, Detected,1814,1800,STATUS CHANGED
2026-06-06  22:34:28,A2, Detected,Empty,1741,1800,STATUS CHANGED
2026-06-06  22:34:28,A2,Empty, Detected,1843,1800,STATUS CHANGED
2026-06-06  22:34:28,A2, Detected,Empty,1630,1800,STATUS CHANGED
2026-06-06  22:34:28,A1, Detected,Empty,1470,1500,STATUS CHANGED
2026-06-06  22:34:28,A1,Empty, Detected,1683,1500,STATUS CHANGED
2026-06-06  22:34:28,A1, Detected,Empty,1482,1500,STATUS CHANGED
2026-06-06  22:34:29,A1,Empty, Detected,1675,1500,STATUS CHANGED
2026-06-06  22:34:30,A1, Detected,Empty,1476,1500,STATUS CHANGED
2026-06-06  22:34:30,A1,Empty, Detected,1717,1500,STATUS CHANGED
2026-06-06  22:34:32,A1, Detected,Empty,1081,1500,STATUS CHANGED
2026-06-06  22:34:32,A1,Empty, Detected,1701,1500,STATUS CHANGED
2026-06-06  22:34:32,A1, Detected,Empty,1342,1500,STATUS CHANGED
2026-06-06  22:34:32,A1,Empty, Detected,1601,1500,STATUS CHANGED
2026-06-06  22:34:32,A1, Detected,Empty,1162,1500,STATUS CHANGED
2026-06-06  22:34:32,A1,Empty, Detected,1661,1500,STATUS CHANGED
2026-06-06  22:34:32,A2,Empty, Detected,1864,1800,STATUS CHANGED
2026-06-06  22:34:32,A2, Detected,Empty,1760,1800,STATUS CHANGED
2026-06-06  22:34:32,A2,Empty, Detected,1808,1800,STATUS CHANGED
2026-06-06  22:34:33,A2, Detected,Empty,1623,1800,STATUS CHANGED
2026-06-06  22:34:33,A2,Empty, Detected,1871,1800,STATUS CHANGED
2026-06-06  22:34:33,A2, Detected,Empty,1724,1800,STATUS CHANGED
2026-06-06  22:34:34,A2,Empty, Detected,1834,1800,STATUS CHANGED
2026-06-06  22:34:34,A2, Detected,Empty,1725,1800,STATUS CHANGED
2026-06-06  22:34:35,A1, Detected,Empty,1150,1500,STATUS CHANGED
2026-06-06  22:34:35,A1,Empty, Detected,1557,1500,STATUS CHANGED
2026-06-06  22:34:35,A1, Detected,Empty,1492,1500,STATUS CHANGED
2026-06-06  22:34:35,A1,Empty, Detected,1515,1500,STATUS CHANGED
2026-06-06  22:34:36,A2,Empty, Detected,1820,1800,STATUS CHANGED
2026-06-06  22:34:36,A2, Detected,Empty,1735,1800,STATUS CHANGED
2026-06-06  22:34:38,A1, Detected,Empty,1253,1500,STATUS CHANGED
2026-06-06  22:34:38,A1,Empty, Detected,1503,1500,STATUS CHANGED
2026-06-06  22:34:39,A1, Detected,Empty,1269,1500,STATUS CHANGED
2026-06-06  22:34:40,A1,Empty, Detected,1624,1500,STATUS CHANGED
2026-06-06  22:34:40,A1, Detected,Empty,1460,1500,STATUS CHANGED
2026-06-06  22:34:40,A1,Empty, Detected,1625,1500,STATUS CHANGED
2026-06-06  22:34:41,A1, Detected,Empty,1415,1500,STATUS CHANGED
2026-06-06  22:34:41,A3, Detected,Empty,896,1500,STATUS CHANGED
2026-06-06  22:34:41,A3,Empty, Detected,1642,1500,STATUS CHANGED
2026-06-06  22:34:41,A2,Empty, Detected,2028,1800,STATUS CHANGED
2026-06-06  22:34:41,A2, Detected,Empty,1208,1800,STATUS CHANGED
2026-06-06  22:34:41,A2,Empty, Detected,4842,1800,STATUS CHANGED
2026-06-06  22:34:41,A1,Empty, Detected,1558,1500,STATUS CHANGED
2026-06-06  22:34:41,A2, Detected,Empty,1652,1800,STATUS CHANGED
2026-06-06  22:34:42,A2,Empty, Detected,2094,1800,STATUS CHANGED
2026-06-06  22:34:42,A2, Detected,Empty,1649,1800,STATUS CHANGED
2026-06-06  22:34:42,A1, Detected,Empty,1010,1500,STATUS CHANGED
2026-06-06  22:34:42,A1,Empty, Detected,2043,1500,STATUS CHANGED
2026-06-06  22:34:42,A1, Detected,Empty,1295,1500,STATUS CHANGED
2026-06-06  22:34:42,A3, Detected,Empty,1246,1500,STATUS CHANGED
2026-06-06  22:34:43,A3,Empty, Detected,1604,1500,STATUS CHANGED
2026-06-06  22:34:43,A2,Empty, Detected,1879,1800,STATUS CHANGED
2026-06-06  22:34:43,A2, Detected,Empty,1577,1800,STATUS CHANGED
2026-06-06  22:34:43,A2,Empty, Detected,1868,1800,STATUS CHANGED
2026-06-06  22:34:43,A2, Detected,Empty,1553,1800,STATUS CHANGED
2026-06-06  22:34:43,A1,Empty, Detected,2215,1500,STATUS CHANGED
2026-06-06  22:34:43,A2,Empty, Detected,1844,1800,STATUS CHANGED
2026-06-06  22:34:44,A1, Detected,Empty,1241,1500,STATUS CHANGED
2026-06-06  22:34:44,A2, Detected,Empty,1729,1800,STATUS CHANGED
2026-06-06  22:34:44,A1,Empty, Detected,1738,1500,STATUS CHANGED
2026-06-06  22:34:44,A2,Empty, Detected,1804,1800,STATUS CHANGED
2026-06-06  22:34:44,A2, Detected,Empty,1565,1800,STATUS CHANGED
2026-06-06  22:34:44,A1, Detected,Empty,1476,1500,STATUS CHANGED
2026-06-06  22:34:44,A1,Empty, Detected,1527,1500,STATUS CHANGED
2026-06-06  22:34:44,A1, Detected,Empty,1459,1500,STATUS CHANGED
2026-06-06  22:34:45,A3, Detected,Empty,1126,1500,STATUS CHANGED
2026-06-06  22:34:45,A3,Empty, Detected,1639,1500,STATUS CHANGED
2026-06-06  22:34:45,A3, Detected,Empty,1359,1500,STATUS CHANGED
2026-06-06  22:34:45,A3,Empty, Detected,1730,1500,STATUS CHANGED
2026-06-06  22:34:46,A1,Empty, Detected,1562,1500,STATUS CHANGED
2026-06-06  22:34:46,A1, Detected,Empty,1247,1500,STATUS CHANGED
2026-06-06  22:34:46,A1,Empty, Detected,4216,1500,STATUS CHANGED
2026-06-06  22:34:46,A2,Empty, Detected,1966,1800,STATUS CHANGED
2026-06-06  22:34:46,A1, Detected,Empty,1291,1500,STATUS CHANGED
2026-06-06  22:34:46,A2, Detected,Empty,952,1800,STATUS CHANGED
2026-06-06  22:34:46,A2,Empty, Detected,1952,1800,STATUS CHANGED
2026-06-06  22:34:46,A2, Detected,Empty,1493,1800,STATUS CHANGED
2026-06-06  22:34:47,A3, Detected,Empty,1293,1500,STATUS CHANGED
2026-06-06  22:34:47,A3,Empty, Detected,1886,1500,STATUS CHANGED
2026-06-06  22:34:47,A3, Detected,Empty,0,1500,STATUS CHANGED
2026-06-06  22:34:47,A1,Empty, Detected,2219,1500,STATUS CHANGED
2026-06-06  22:34:47,A1, Detected,Empty,1043,1500,STATUS CHANGED
2026-06-06  22:34:48,A3,Empty, Detected,1609,1500,STATUS CHANGED
2026-06-06  22:34:48,A3, Detected,Empty,1240,1500,STATUS CHANGED
2026-06-06  22:34:49,A3,Empty, Detected,1948,1500,STATUS CHANGED
2026-06-06  22:34:49,A3, Detected,Empty,1365,1500,STATUS CHANGED
2026-06-06  22:34:49,A3,Empty, Detected,2085,1500,STATUS CHANGED
2026-06-06  22:34:49,A1,Empty, Detected,1838,1500,STATUS CHANGED
2026-06-06  22:34:49,A1, Detected,Empty,1478,1500,STATUS CHANGED
2026-06-06  22:34:49,A1,Empty, Detected,1664,1500,STATUS CHANGED
2026-06-06  22:34:49,A1, Detected,Empty,1337,1500,STATUS CHANGED
2026-06-06  22:34:49,A1,Empty, Detected,1766,1500,STATUS CHANGED
2026-06-06  22:34:49,A2,Empty, Detected,1885,1800,STATUS CHANGED
2026-06-06  22:34:49,A2, Detected,Empty,1465,1800,STATUS CHANGED
2026-06-06  22:34:49,A2,Empty, Detected,1940,1800,STATUS CHANGED
2026-06-06  22:34:49,A2, Detected,Empty,1613,1800,STATUS CHANGED
2026-06-06  22:34:49,A1, Detected,Empty,1475,1500,STATUS CHANGED
2026-06-06  22:34:49,A1,Empty, Detected,2141,1500,STATUS CHANGED
2026-06-06  22:34:49,A2,Empty, Detected,2144,1800,STATUS CHANGED
2026-06-06  22:34:50,A2, Detected,Empty,1722,1800,STATUS CHANGED
2026-06-06  22:34:50,A2,Empty, Detected,1844,1800,STATUS CHANGED
